t_s,host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz,dt_s,segment_id,session_id,a_mag,g_mag,tof_mm_diff,a_mag_diff,g_mag_diff
1.0,2026-02-13T01:44:02.489133,181.26999999999998,442.3333333333333,-0.3746,0.05926666666666666,-0.9024666666666666,6.998666666666667,-5.5338666666666665,-2.1362,,0,session1,0.9789197016212424,9.174331901318785,0.6666666666666288,0.007222456819367173,-1.1274412934062639
1.1,2026-02-13T01:44:02.589133,181.39499999999998,441.5,-0.37470000000000003,0.10145,-0.90875,5.0659,-19.56175,-8.66695,,0,session1,0.9881896351409479,21.98730152099161,-0.8333333333333144,0.009269933519705509,12.812969619672826
1.2000000000000002,2026-02-13T01:44:02.689133,181.52,439.6666666666667,-0.3747666666666667,0.1003,-0.9222,9.195966666666667,-24.78023333333333,-13.8346,,0,session1,1.000481376360622,29.83323522765992,-1.8333333333333144,0.012291741219674024,7.845933706668308
1.3,2026-02-13T01:44:02.789133,181.57,439.3333333333333,-0.37123333333333336,0.09,-0.9370999999999999,12.166333333333334,-22.582966666666668,-12.8377,,0,session1,1.0119637334300957,28.684779788862866,-0.33333333333337123,0.011482357069473759,-1.148455438797054
1.4000000000000001,2026-02-13T01:44:02.889133,181.695,444.5,-0.33595,0.025649999999999992,-0.9696499999999999,3.2653499999999998,-9.9182,-10.681149999999999,,0,session1,1.0265190926134788,14.93720747613154,5.166666666666686,0.014555359183383132,-13.747572312731325
1.5,2026-02-13T01:44:02.989133,181.82,447.6666666666667,-0.28543333333333337,0.013166666666666667,-0.969,-7.7108,7.9549,-4.598,,0,session1,1.0102507356537231,11.994935374982227,3.1666666666666856,-0.016268356959755703,-2.942272101149314
1.6,2026-02-13T01:44:03.089133,181.87,445.3333333333333,-0.26666666666666666,0.054733333333333335,-0.9507,-6.8156,15.360500000000002,0.3254999999999999,,0,session1,0.9889071437141552,16.807834895072002,-2.3333333333333712,-0.02134359193956792,4.8128995200897755
1.7000000000000002,2026-02-13T01:44:03.189133,181.995,449.5,-0.28335,0.12175,-0.8988,-3.479,20.3247,5.5542,,0,session1,0.9502377202574102,21.35523375498381,4.166666666666686,-0.03866942345674507,4.547398859911809
1.8,2026-02-13T01:44:03.289133,182.12,457.6666666666667,-0.3455,0.11516666666666667,-0.8772,1.5258666666666667,13.020833333333332,3.7842,,0,session1,0.9497965314271847,13.645165422921368,8.166666666666686,-0.0004411888302254807,-7.710068332062443
1.9000000000000001,2026-02-13T01:44:03.389133,182.17,459.3333333333333,-0.3722,0.08313333333333334,-0.8892,4.089333333333333,8.158366666666666,1.7089999999999996,,0,session1,0.9675332713199639,9.284518015432404,1.6666666666666288,0.01773673989277924,-4.360647407488964
2.0,2026-02-13T01:44:03.489133,182.29500000000002,462.5,-0.3993,0.042249999999999996,-0.8573,-5.3100499999999995,4.39455,4.3335,,0,session1,0.9466725106920555,8.141739553375556,3.1666666666666856,-0.020860760627908426,-1.1427784620568477
2.1,2026-02-13T01:44:03.589133,182.42000000000002,466.0,-0.3737,0.0247,-0.8335,-8.992466666666667,-0.7324000000000002,5.6559333333333335,,0,session1,0.9137746056878578,10.648495122890475,3.5,-0.03289790500419765,2.506755569514919
2.2,2026-02-13T01:44:03.689133,182.47,468.0,-0.3477,0.016,-0.8536,-0.7120333333333342,-6.958,2.278666666666667,,0,session1,0.9218374314378864,7.356159136774813,2.0,0.00806282575002859,-3.2923359861156625
2.3000000000000003,2026-02-13T01:44:03.789133,182.595,465.0,-0.3232,-0.01885,-0.8823000000000001,3.7537,-15.502949999999998,-0.7019,,0,session1,0.9398227771766335,15.966351681035338,-3.0,0.017985345738747105,8.610192544260524
2.4000000000000004,2026-02-13T01:44:03.889133,182.72,459.0,-0.30593333333333333,-0.011066666666666662,-0.9066666666666667,-0.8137666666666667,-14.180533333333333,-0.8341666666666667,,0,session1,0.9569546070739198,14.228337071960775,-6.0,0.017131829897286233,-1.738014609074563
2.5,2026-02-13T01:44:03.989133,182.76999999999998,458.0,-0.2871666666666667,0.022866666666666674,-0.9224333333333333,-1.5665333333333333,-10.538766666666668,-1.3631333333333333,,0,session1,0.9663699257185797,10.741404099247609,-1.0,0.009415318644659942,-3.4869329727131664
2.6,2026-02-13T01:44:04.089133,182.89499999999998,454.0,-0.2873,0.051250000000000004,-0.9055,-0.4882500000000001,-6.2561,-1.98365,,0,session1,0.9513664396540378,6.581188539694026,-4.0,-0.015003486064541938,-4.160215559553582
2.7,2026-02-13T01:44:04.189133,183.02,451.0,-0.2888,0.04543333333333333,-0.8949,3.1942,-7.6090333333333335,-1.4241666666666668,,0,session1,0.9414433800169704,8.374279228818574,-3.0,-0.00992305963706741,1.793090689124548
2.8000000000000003,2026-02-13T01:44:04.289133,183.07,451.0,-0.27140000000000003,0.04516666666666667,-0.917,5.0456,-9.602866666666667,-0.7731333333333335,,0,session1,0.9573854959094471,10.875240812455093,0.0,0.015942115892476738,2.500961583636519
2.9000000000000004,2026-02-13T01:44:04.389133,183.195,451.0,-0.2424,0.0658,-0.94635,2.9297,-9.58255,1.4343,,0,session1,0.9791147647237274,10.1225304683414,0.0,0.021729268814280278,-0.7527103441136926
3.0,2026-02-13T01:44:04.489133,183.32,449.6666666666667,-0.22796666666666668,0.07516666666666666,-0.9689,-2.563466666666667,-6.510433333333333,3.2145,,0,session1,0.9981913838983428,7.700007388885344,-1.3333333333333144,0.01907661917461545,-2.422523079456057
3.1,2026-02-13T01:44:04.589133,183.37,448.3333333333333,-0.22513333333333332,0.06363333333333333,-0.9842000000000001,-4.089333333333333,-5.452466666666666,3.4383,,0,session1,1.0116243664962252,7.63373740393408,-1.3333333333333712,0.013432982597882392,-0.0662699849512638
3.2,2026-02-13T01:44:04.689133,183.495,447.0,-0.2207,0.0126,-0.9559500000000001,-1.8615499999999998,-2.71605,1.5564,,0,session1,0.9811766673234745,3.6420704228501677,-1.3333333333333144,-0.030447699172750697,-3.9916669810839123
3.3000000000000003,2026-02-13T01:44:04.789133,183.62,447.0,-0.21056666666666665,-0.013566666666666666,-0.9361,1.1800333333333333,-2.6448666666666667,0.0,,0,session1,0.9595861532741892,2.8961696000445523,0.0,-0.02159051404928536,-0.7459008228056154
3.4000000000000004,2026-02-13T01:44:04.889133,183.67,447.0,-0.20203333333333334,-0.00023333333333333192,-0.9598,0.4679666666666664,-4.252133333333333,0.5493,,0,session1,0.9808330960067683,4.31292953519479,0.0,0.0212469427325791,1.416759935150238
