host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz
2026-03-23T20:34:17.401267,385.233,116.00,0.1396,-0.0811,-1.1282,-4.8828,11.2915,3.0518
2026-03-23T20:34:17.501288,385.333,86.00,0.2089,-0.2336,-1.2185,-4.8828,-9.5215,-9.4604
2026-03-23T20:34:17.601047,385.433,92.00,0.2166,-0.0804,-1.2286,1.2817,-15.0757,0.5493
2026-03-23T20:34:17.701078,385.533,126.00,0.2329,-0.0170,-1.0914,1.1597,-17.5781,-1.9531
2026-03-23T20:34:17.801439,385.633,181.00,0.2375,-0.0707,-0.9128,-3.4180,-13.7939,-2.8687
2026-03-23T20:34:17.901377,385.733,229.00,0.2803,-0.1398,-0.9358,-7.9346,-18.9209,1.8311
2026-03-23T20:34:18.001088,385.833,275.00,-0.0023,0.0918,-0.3140,-9.8877,4.6387,-0.3662
2026-03-23T20:34:18.101201,385.933,285.00,0.2739,-0.0756,-0.6992,2.5635,22.4609,7.1411
2026-03-23T20:34:18.200854,386.033,239.00,0.1969,-0.2343,-0.8831,1.7090,0.9766,5.7373
2026-03-23T20:34:18.301159,386.133,194.00,0.2638,-0.0813,-1.0536,-5.9814,8.6670,5.2490
2026-03-23T20:34:18.400852,386.233,156.00,0.1805,0.0040,-0.9946,12.3901,14.4043,5.9204
2026-03-23T20:34:18.500807,386.333,123.00,0.2063,0.1085,-1.1161,9.4604,4.5776,6.9580
2026-03-23T20:34:18.601216,386.433,103.00,0.1697,-0.0223,-1.1198,-8.6060,8.4229,-3.6621
2026-03-23T20:34:18.701040,386.533,94.00,0.3091,0.1187,-1.3401,17.5171,-32.2266,4.5166
2026-03-23T20:34:18.801224,386.633,130.00,0.2499,-0.0536,-1.0465,5.7983,-12.3291,11.9019
2026-03-23T20:34:18.901015,386.733,182.00,0.2312,-0.1243,-0.9376,6.0425,-13.9770,8.3618
2026-03-23T20:34:19.001040,386.833,229.00,0.2559,-0.0505,-0.7892,-2.0142,-6.0425,0.7324
2026-03-23T20:34:19.101381,386.933,269.00,0.4005,-0.0089,-0.9111,-6.4087,-3.2959,-2.1362
2026-03-23T20:34:19.200858,387.033,298.00,0.0754,0.0688,-0.1821,0.3052,38.5742,-6.8359
2026-03-23T20:34:19.301081,387.133,264.00,0.3455,-0.0354,-0.8966,-7.5073,11.2305,-2.5024
2026-03-23T20:34:19.401226,387.233,221.00,0.2678,-0.0811,-0.9598,-11.7798,17.5171,0.2441
2026-03-23T20:34:19.500721,387.333,174.00,0.1907,0.0336,-1.0635,13.0615,8.8501,0.7935
2026-03-23T20:34:19.601064,387.433,141.00,0.2201,0.1356,-1.0591,9.6436,17.8223,-1.3428
2026-03-23T20:34:19.700900,387.533,111.00,0.1129,-0.2260,-1.0077,7.2021,9.4604,1.0986
2026-03-23T20:34:19.801144,387.633,98.00,0.2711,0.1589,-1.2495,0.6714,-4.6997,-9.7046
2026-03-23T20:34:19.901077,387.733,108.00,0.1832,-0.0254,-1.2321,1.8921,-24.5972,-0.9155
2026-03-23T20:34:20.000778,387.833,133.00,0.1385,-0.0078,-1.0879,0.1831,-10.3760,0.4883
2026-03-23T20:34:20.101051,387.933,184.00,0.1904,-0.0458,-0.9652,-14.9536,-1.2817,-1.7090
2026-03-23T20:34:20.301669,388.133,258.00,0.2273,-0.1365,-0.8323,-14.1602,-18.0664,2.1362
2026-03-23T20:34:20.501884,388.333,271.00,0.3342,-0.0459,-0.9543,2.3804,-11.8408,2.6855
2026-03-23T20:34:20.601154,388.433,231.00,0.1097,-0.1133,-1.0789,-18.6157,12.6953,-2.2583
2026-03-23T20:34:20.700866,388.533,187.00,0.1825,-0.0256,-1.0338,9.3384,22.4609,5.9814
2026-03-23T20:34:20.800937,388.633,149.00,0.1891,0.0527,-1.1079,1.2817,9.3994,-1.7700
2026-03-23T20:34:20.900968,388.733,112.00,0.1917,0.0802,-1.1323,5.3711,1.5259,-1.2817
2026-03-23T20:34:21.000918,388.833,89.00,0.2019,0.0300,-1.2793,-0.7935,-15.8691,0.1221
2026-03-23T20:34:21.101055,388.933,80.00,0.1704,0.0564,-1.0056,-1.5259,-6.4087,-2.5024
2026-03-23T20:34:21.200890,389.033,107.00,0.1467,-0.0508,-1.0248,7.7515,-7.6294,-1.7090
2026-03-23T20:34:21.301143,389.133,137.00,0.1573,0.0221,-0.9934,-0.5493,-18.1274,-2.9907
2026-03-23T20:34:21.401330,389.233,189.00,0.2377,0.0332,-0.9811,-7.2021,-8.0566,-1.4648
2026-03-23T20:34:21.501042,389.333,222.00,0.2388,0.0281,-0.6504,0.4883,-10.3760,-3.9673
2026-03-23T20:34:21.600886,389.433,259.00,0.1102,-0.0063,-0.4803,-1.8921,26.3062,-2.9297
2026-03-23T20:34:21.700783,389.533,257.00,0.1809,-0.2039,-0.8284,-6.5918,15.5029,-7.9956
2026-03-23T20:34:21.800872,389.633,217.00,0.1666,0.0728,-1.1121,-0.3052,13.7939,-2.8687
2026-03-23T20:34:21.900599,389.733,170.00,0.1324,-0.0936,-0.9751,1.4648,11.4746,2.5024
2026-03-23T20:34:22.001114,389.833,135.00,0.1595,-0.1604,-1.0986,6.9580,-0.6104,-0.7324
2026-03-23T20:34:22.100794,389.933,117.00,0.1335,0.0017,-0.9397,-0.4883,13.7939,1.2207
2026-03-23T20:34:22.200914,390.033,90.00,0.1617,-0.0062,-1.2300,-2.1362,-14.7705,4.8218
2026-03-23T20:34:22.301045,390.133,80.00,0.2081,0.0624,-1.1381,-1.5259,-2.4414,-0.1831
2026-03-23T20:34:22.400972,390.233,105.00,0.1191,-0.0995,-1.0449,-6.7749,-25.5127,-0.0610
2026-03-23T20:34:22.501511,390.333,143.00,0.1755,-0.0942,-0.9377,-2.6245,-19.5923,-3.1738
2026-03-23T20:34:22.600998,390.433,189.00,0.3241,-0.0779,-0.9308,-0.6714,-13.9770,0.7324
2026-03-23T20:34:22.701082,390.533,238.00,0.0020,0.0116,-0.2864,-3.1128,-6.7749,-3.7231
2026-03-23T20:34:22.801023,390.633,268.00,0.3254,-0.0833,-0.7876,9.5825,19.6533,-3.1738
2026-03-23T20:34:22.900997,390.733,239.00,0.3107,0.0187,-0.9657,9.3384,18.7378,0.3662
2026-03-23T20:34:23.001031,390.833,195.00,0.1443,-0.1375,-1.0952,-4.8828,3.6621,1.1597
2026-03-23T20:34:23.100928,390.933,163.00,0.1090,-0.0985,-1.0518,2.9907,7.7515,-1.3428
2026-03-23T20:34:23.200805,391.033,126.00,0.1908,0.1082,-1.0092,5.0049,15.0757,1.5259
2026-03-23T20:34:23.301266,391.133,105.00,0.1300,-0.1038,-1.0024,1.0376,7.2632,-1.9531
2026-03-23T20:34:23.401009,391.233,84.00,0.2395,0.0502,-1.2255,-6.4087,-7.5684,-2.5635
2026-03-23T20:34:23.500975,391.333,78.00,0.2039,-0.0068,-1.1252,0.2441,-6.7139,-0.0610
2026-03-23T20:34:23.600921,391.433,100.00,0.1189,0.0011,-1.0737,-1.3428,-10.2539,4.1504
2026-03-23T20:34:23.701263,391.533,136.00,0.1473,-0.0240,-0.9803,-13.3667,-9.5215,-0.3662
2026-03-23T20:34:23.801262,391.633,188.00,0.1937,-0.0581,-0.9340,-2.3804,-0.9766,0.4883
2026-03-23T20:34:23.900943,391.733,223.00,0.3186,-0.1085,-0.9010,2.0752,-6.5308,1.4038
2026-03-23T20:34:24.001121,391.833,265.00,-0.0487,0.0237,-0.2372,-6.2256,12.2070,-8.9111
2026-03-23T20:34:24.101147,391.933,278.00,0.3040,-0.1108,-0.8898,-0.2441,8.9722,-0.7935
2026-03-23T20:34:24.200982,392.033,237.00,0.2291,-0.0569,-0.9117,4.7607,19.1040,-7.2021
2026-03-23T20:34:24.300879,392.133,187.00,0.0891,0.0457,-1.0474,-0.4883,1.8311,1.8921
2026-03-23T20:34:24.400954,392.233,150.00,0.0634,-0.1050,-1.0474,-5.0049,12.1460,2.5635
2026-03-23T20:34:24.500934,392.333,113.00,0.1632,0.0293,-1.2019,4.7607,-4.3335,-1.5869
2026-03-23T20:34:24.601168,392.433,91.00,0.1307,-0.1927,-1.0829,-6.1035,0.4272,-0.0610
2026-03-23T20:34:24.700881,392.533,75.00,0.2167,-0.1765,-1.1877,4.6997,-15.1367,3.7231
2026-03-23T20:34:24.800775,392.633,84.00,0.1343,-0.1854,-1.1589,4.4556,-7.3853,1.4038
2026-03-23T20:34:24.900847,392.733,118.00,0.1487,-0.1221,-1.0388,8.1787,-4.2114,0.1221
2026-03-23T20:34:25.000781,392.833,161.00,0.1870,0.0182,-1.0317,4.2725,-16.7847,0.4272
2026-03-23T20:34:25.100991,392.933,219.00,0.2357,-0.0558,-0.9095,-4.2114,-23.3765,0.7324
2026-03-23T20:34:25.201132,393.033,271.00,0.2220,-0.0443,-0.8364,-5.8594,-32.8369,-2.8076
2026-03-23T20:34:25.301187,393.133,328.00,0.3088,-0.0664,-0.9530,-10.1929,-65.1245,-5.1880
2026-03-23T20:34:25.400783,393.233,387.00,0.1368,-0.0222,-0.5398,13.1226,-39.3677,-2.1362
2026-03-23T20:34:25.500929,393.333,422.00,0.5256,-0.0521,-0.9535,-7.0190,-30.7617,0.7935
2026-03-23T20:34:25.600859,393.433,433.00,0.4711,-0.0381,-0.8077,-9.8267,-16.4185,-2.0752
2026-03-23T20:34:25.700906,393.533,443.00,0.5937,-0.1436,-0.8164,5.7983,-8.3618,0.1221
2026-03-23T20:34:25.800807,393.633,445.00,0.6053,-0.1195,-0.8057,4.1504,0.5493,2.8076
2026-03-23T20:34:25.901225,393.733,447.00,0.5662,-0.0765,-0.8600,2.1362,-3.4790,5.3711
2026-03-23T20:34:26.001234,393.833,447.00,0.4777,-0.0629,-0.8549,-0.1221,-7.3853,-1.0986
2026-03-23T20:34:26.100691,393.933,447.00,0.5392,-0.1154,-0.8442,1.8921,2.6245,5.0659
2026-03-23T20:34:26.200812,394.033,443.00,0.5106,-0.0460,-0.7689,-2.5024,-6.1035,1.8311
2026-03-23T20:34:26.301082,394.133,445.00,0.5758,-0.0428,-0.7980,0.9155,-1.3428,-0.7324
2026-03-23T20:34:26.400809,394.233,447.00,0.5352,-0.0620,-0.8490,2.8687,-4.3945,-3.0518
2026-03-23T20:34:26.500933,394.333,445.00,0.5371,-0.0249,-0.8306,-2.9907,2.5024,-0.0610
2026-03-23T20:34:26.601088,394.433,441.00,0.4917,-0.0332,-0.8230,-2.0142,-1.7700,-3.2959
2026-03-23T20:34:26.700841,394.533,443.00,0.5426,0.0011,-0.8079,4.6387,-7.0190,-2.5635
2026-03-23T20:34:26.800956,394.633,444.00,0.5389,-0.0383,-0.8871,-5.6152,-2.9907,-1.2817
2026-03-23T20:34:26.900581,394.733,446.00,0.5691,-0.0029,-0.8674,-9.8877,1.2207,4.5166
2026-03-23T20:34:27.000939,394.833,443.00,0.5693,-0.0315,-0.8315,1.2207,0.7324,4.5776
2026-03-23T20:34:27.100988,394.933,442.00,0.5570,-0.0513,-0.8451,-1.4038,-0.2441,2.8076
2026-03-23T20:34:27.200842,395.033,441.00,0.5864,-0.0525,-0.8613,-5.0659,4.4556,4.4556
2026-03-23T20:34:27.300989,395.133,444.00,0.5947,-0.0579,-0.8411,-1.4648,-2.2583,2.4414
2026-03-23T20:34:27.400954,395.233,443.00,0.5786,-0.1013,-0.8599,-3.9062,-1.8921,-0.1831
2026-03-23T20:34:27.500855,395.333,441.00,0.5608,-0.0745,-0.8578,-4.1504,4.6387,-2.2583
2026-03-23T20:34:27.600846,395.433,440.00,0.5537,-0.0681,-0.8575,-2.6245,4.5776,-1.7700
2026-03-23T20:34:27.700816,395.533,436.00,0.5863,-0.0758,-0.7944,0.7935,7.3242,-0.1221
2026-03-23T20:34:27.800854,395.633,440.00,0.5378,-0.0759,-0.7928,0.0610,0.7935,-0.1831
2026-03-23T20:34:27.900968,395.733,435.00,0.5814,-0.0503,-0.8185,0.5493,-0.8545,-1.8311
2026-03-23T20:34:28.000724,395.833,437.00,0.5701,-0.0996,-0.8036,0.6714,2.1362,-0.3052
2026-03-23T20:34:28.100876,395.933,436.00,0.5317,-0.0985,-0.8282,-0.8545,-0.2441,-0.3052
2026-03-23T20:34:28.200949,396.033,439.00,0.5345,-0.0498,-0.8528,-0.3052,-0.9766,0.0000
2026-03-23T20:34:28.300790,396.133,434.00,0.5701,-0.0269,-0.8099,0.0610,0.9155,0.5493
2026-03-23T20:34:28.400873,396.233,435.00,0.5342,-0.0603,-0.7747,1.2207,0.4883,-1.2207
2026-03-23T20:34:28.500894,396.333,434.00,0.5652,-0.0684,-0.8282,-1.1597,0.4272,-1.2207
2026-03-23T20:34:28.600804,396.433,433.00,0.5431,-0.0695,-0.8204,0.4883,1.5869,0.0000
2026-03-23T20:34:28.700743,396.533,435.00,0.5647,-0.0332,-0.8378,2.7466,-1.8311,0.4883
2026-03-23T20:34:28.800659,396.633,435.00,0.5453,-0.0420,-0.7761,0.2441,0.8545,0.1221
2026-03-23T20:34:28.900805,396.733,435.00,0.5599,-0.0867,-0.7933,-0.9155,-3.7842,0.4883
2026-03-23T20:34:29.000851,396.833,438.00,0.5535,-0.0760,-0.8018,1.7700,-1.5259,1.7090
2026-03-23T20:34:29.100886,396.933,440.00,0.5380,-0.0623,-0.7838,1.4038,-3.0518,0.7935
2026-03-23T20:34:29.200830,397.033,443.00,0.5548,-0.0559,-0.7976,-0.8545,1.0376,-0.7324
2026-03-23T20:34:29.301104,397.133,440.00,0.5997,-0.0564,-0.8419,-1.5259,-5.2490,-0.7324
2026-03-23T20:34:29.400833,397.233,445.00,0.5836,-0.0637,-0.7277,0.6104,9.0942,-0.6104
2026-03-23T20:34:29.500789,397.333,444.00,0.5636,-0.0681,-0.7819,2.1973,3.7231,0.9155
2026-03-23T20:34:29.600861,397.433,440.00,0.5807,-0.0469,-0.8138,1.5869,2.3193,-0.3052
2026-03-23T20:34:29.700890,397.533,440.00,0.5631,-0.0734,-0.8171,-1.4038,4.2725,-0.1221
2026-03-23T20:34:29.800793,397.633,436.00,0.5547,-0.0315,-0.8263,5.1270,8.4839,1.6479
2026-03-23T20:34:29.900599,397.733,437.00,0.5616,-0.0490,-0.8003,1.8311,0.9766,0.7324
2026-03-23T20:34:30.000718,397.833,437.00,0.5579,-0.0594,-0.8372,0.1831,-3.2349,0.0610
2026-03-23T20:34:30.201735,398.033,438.00,0.5685,-0.0477,-0.8104,0.6104,-1.0986,0.4272
2026-03-23T20:34:30.403043,398.233,437.00,0.5566,-0.0471,-0.8043,-0.9766,1.7700,-0.7935
2026-03-23T20:34:30.500997,398.333,438.00,0.5515,-0.0366,-0.7938,-0.2441,2.4414,-0.7935
2026-03-23T20:34:30.600756,398.433,433.00,0.5452,-0.0494,-0.8206,0.0000,-0.3052,-0.3662
2026-03-23T20:34:30.700889,398.533,435.00,0.5372,-0.0626,-0.7977,-1.1597,-0.4883,-0.6104
2026-03-23T20:34:30.800806,398.633,434.00,0.5585,-0.0499,-0.8069,-1.1597,0.6714,0.1221
2026-03-23T20:34:30.900539,398.733,432.00,0.5791,-0.0453,-0.8237,-0.7324,1.9531,0.3662
2026-03-23T20:34:31.000790,398.833,432.00,0.5608,-0.0378,-0.8102,-0.3662,0.8545,0.6714
2026-03-23T20:34:31.100851,398.933,431.00,0.5762,-0.0623,-0.8402,-1.5869,-0.4883,1.0376
2026-03-23T20:34:31.200944,399.033,429.00,0.5481,-0.0502,-0.8099,-0.9155,-2.3804,0.8545
2026-03-23T20:34:31.301289,399.133,431.00,0.5592,-0.0345,-0.8203,0.6104,-3.6011,0.5493
2026-03-23T20:34:31.400813,399.233,430.00,0.5914,-0.0464,-0.7721,0.6104,-1.4648,1.2817
2026-03-23T20:34:31.500976,399.333,430.00,0.5704,-0.0829,-0.8191,-1.5869,-6.5308,-0.4272
2026-03-23T20:34:31.600882,399.433,430.00,0.5751,-0.0649,-0.8000,-2.5635,0.2441,-1.2207
2026-03-23T20:34:31.700783,399.533,431.00,0.5795,-0.0476,-0.7870,-0.3052,1.6479,0.4272
2026-03-23T20:34:31.800647,399.633,433.00,0.5826,-0.0405,-0.8011,-0.3052,1.7090,0.4272
2026-03-23T20:34:31.900967,399.733,431.00,0.5498,-0.0575,-0.7769,-0.6714,-0.3662,-0.7324
2026-03-23T20:34:32.000624,399.833,430.00,0.5594,-0.0471,-0.8135,0.6714,-0.3052,0.3052
2026-03-23T20:34:32.100783,399.933,430.00,0.5590,-0.0227,-0.7859,1.3428,0.1831,-0.3052
2026-03-23T20:34:32.200621,400.033,431.00,0.5531,-0.0615,-0.8044,-0.1831,1.0986,0.6104
2026-03-23T20:34:32.300761,400.133,427.00,0.5405,-0.0664,-0.8271,-1.4038,2.6245,-1.2817
2026-03-23T20:34:32.400653,400.233,425.00,0.5660,-0.0256,-0.8009,-0.0610,3.2959,1.0986
2026-03-23T20:34:32.500674,400.333,424.00,0.5427,-0.0651,-0.8271,-0.4883,0.6104,1.1597
2026-03-23T20:34:32.600818,400.433,421.00,0.5789,-0.0624,-0.8242,-1.8921,3.0518,0.7935
2026-03-23T20:34:32.700849,400.533,419.00,0.5458,-0.0549,-0.8381,-2.5024,1.7700,2.6245
2026-03-23T20:34:32.800816,400.633,422.00,0.5436,-0.0706,-0.8279,-2.8687,-1.1597,1.0376
2026-03-23T20:34:32.900718,400.733,420.00,0.5527,-0.0558,-0.8356,-4.3945,2.5635,1.6479
2026-03-23T20:34:33.000674,400.833,417.00,0.5203,-0.0828,-0.8741,-5.0049,2.1362,2.7466
2026-03-23T20:34:33.100606,400.933,414.00,0.5416,-0.0409,-0.8490,-6.7139,5.7983,2.5024
2026-03-23T20:34:33.200582,401.033,413.00,0.5267,-0.0385,-0.7903,-0.2441,3.4180,3.2349
2026-03-23T20:34:33.300921,401.133,414.00,0.5159,-0.0817,-0.8845,-3.1128,-0.6714,3.1128
2026-03-23T20:34:33.400471,401.233,408.00,0.5067,-0.0563,-0.9025,-1.5869,23.4375,2.5635
2026-03-23T20:34:33.500688,401.333,399.00,0.5200,-0.0239,-0.7812,0.0000,-10.1318,2.0752
2026-03-23T20:34:33.600926,401.433,402.00,0.5507,-0.0586,-0.8818,2.5635,-13.4888,-0.3662
2026-03-23T20:34:33.700840,401.533,396.00,0.4681,-0.1206,-0.7975,4.0283,-0.5493,-4.8828
2026-03-23T20:34:33.800815,401.633,398.00,0.4625,-0.0868,-0.8516,-2.0752,-3.4790,-5.0049
2026-03-23T20:34:33.900710,401.733,395.00,0.4840,-0.1177,-0.8954,2.8076,0.6714,-7.9346
2026-03-23T20:34:34.000930,401.833,393.00,0.5586,-0.0507,-0.8696,-1.3428,14.0381,-7.4463
2026-03-23T20:34:34.101240,401.933,384.00,0.4957,-0.0227,-0.8032,-6.1646,7.6904,-4.9438
2026-03-23T20:34:34.200737,402.033,387.00,0.4382,-0.1499,-0.7911,6.8970,2.6245,-5.8594
2026-03-23T20:34:34.300807,402.133,386.00,0.3971,-0.1633,-0.9388,14.6484,-5.1270,5.9814
2026-03-23T20:34:34.400695,402.233,381.00,0.4955,0.0109,-0.8242,10.7422,25.1465,-0.3052
2026-03-23T20:34:34.500665,402.333,377.00,0.4689,-0.0891,-0.8882,22.3999,-6.9580,-0.2441
2026-03-23T20:34:34.600604,402.433,377.00,0.5074,0.0156,-0.9078,10.4370,9.4604,-1.5259
2026-03-23T20:34:34.700630,402.533,375.00,0.4520,-0.1152,-0.8365,0.3052,2.3804,0.7324
2026-03-23T20:34:34.800840,402.633,373.00,0.4517,-0.0618,-0.9122,-4.9438,-2.8076,-2.7466
